"m","glm_mean","glm_sd","nb_mean","nb_sd","dab_mean","dab_sd"
360,0.248676904443961,0.00471047040565644,0.255442377565914,0.0102415947748864,0.242007546349492,0.00750988238669979
370,0.249276505855674,0.00486863330763513,0.25459817961542,0.00934195022304768,0.242103848901867,0.00697026307466156
380,0.24927068767285,0.00531034811285717,0.253555669494422,0.00914197863635298,0.240955066654237,0.00658248240850801
390,0.248866992011439,0.0044583594111192,0.253268937863293,0.00866730797220035,0.24016194709521,0.00526773863274378
400,0.248678523677746,0.0050902483599611,0.253154130779516,0.00904388547674749,0.240050993439259,0.00497803918689263
410,0.248111878324158,0.00412239232336993,0.253680289882119,0.00937401716393639,0.239545737302106,0.00433601288472426
420,0.248830776889331,0.00446478437439391,0.253037864409944,0.00866618449181898,0.240974300737376,0.00656980833405649
430,0.248754162646665,0.00414427892489098,0.254044847654913,0.00906407706668539,0.240720954841119,0.0057934196999544
440,0.248405093241182,0.0043837943560782,0.25263861648143,0.00871387097517884,0.240181812521403,0.00482246766391242
450,0.248559995017284,0.00438626525112994,0.254206346734764,0.00862580723502528,0.240013546759677,0.00538009070663969
460,0.248568580418056,0.00426283791580663,0.253735241892776,0.00896638693855758,0.239135852465655,0.00432478625596879
470,0.248270387336013,0.00390498581329776,0.253892835997632,0.00797675232063866,0.238958274905737,0.00431154915675443
480,0.248396558710763,0.004354026539591,0.253705931859979,0.00803633833707755,0.239423802250553,0.00433382241691356
490,0.248203361292133,0.00370608764374714,0.25407018802033,0.00809098287817821,0.239368588444389,0.00418201942693195
500,0.248332865475188,0.00382822355116441,0.254253766258071,0.00902195985356089,0.239195595895325,0.00456515648093594
510,0.247782440485476,0.00319111456404042,0.254540575957068,0.0081724162096226,0.239007831268915,0.00426070558700881
520,0.248008020973128,0.00326450132641945,0.253993633157517,0.00744727520149906,0.238906713273618,0.00450206401224638
530,0.24760372763885,0.00341991781381364,0.252910773937748,0.00810714927640569,0.238912459804564,0.00420960817988485
540,0.247800037475407,0.00359463567410464,0.254838231160801,0.008314508536383,0.238475219387277,0.00382500844531796
550,0.247718128143451,0.00322569218376079,0.255711161788135,0.00881436380749107,0.238560963418825,0.00380532360400669
560,0.247566794787663,0.00284442233284591,0.25389331583388,0.00804351500254597,0.237969282209931,0.00353489456641358
